Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
0.02391158333,-15.77799988,-4.476657867,41.24243164,44.38382491
0.03397158333,-15.88668823,-4.357749939,41.1829834,44.35555173
0.04403258333,-15.88668823,-4.357749939,41.1829834,44.35555173
0.05409358333,-15.88226318,-4.381073952,41.22686768,44.39701241
0.06415458334,-15.88226318,-4.381073952,41.22686768,44.39701241
0.07421458333,-16.05001831,-4.296721458,41.30285645,44.51955586
0.08427558333,-16.05001831,-4.296721458,41.30285645,44.51955586
0.09433658333,-15.85133362,-4.285978317,41.29620361,44.44109383
0.1043975833,-15.85133362,-4.285978317,41.29620361,44.44109383
0.1144575833,-15.76480103,-4.115303993,41.28881836,44.38728647
0.1245185833,-15.76480103,-4.115303993,41.28881836,44.38728647
0.1345795833,-15.73835754,-4.049657822,41.41986084,44.4938254
0.1446405833,-15.73835754,-4.049657822,41.41986084,44.4938254
0.1547005833,-15.60549927,-3.947504997,41.5402832,44.55007892
0.1647615833,-15.60549927,-3.947504997,41.5402832,44.55007892
0.1748225833,-15.90258789,-4.058478355,41.51202393,44.63867918
0.1848825833,-15.90258789,-4.058478355,41.51202393,44.63867918
0.1949435833,-15.62063599,-4.221670151,41.1539917,44.22078471
0.2050045833,-15.62063599,-4.221670151,41.1539917,44.22078471
0.2150655833,-15.80291748,-4.36981678,41.29266357,44.42872454
0.2251255833,-15.80291748,-4.36981678,41.29266357,44.42872454
0.2351865833,-15.93133545,-4.353075027,41.3460083,44.52245629
0.2452475833,-15.93133545,-4.353075027,41.3460083,44.52245629
0.2553085833,-15.73582458,-4.154664993,41.10986328,44.2142316
0.2653685833,-15.93643188,-4.089588165,41.19439697,44.35845956
0.2754295833,-15.93643188,-4.089588165,41.19439697,44.35845956
0.2854905833,-16.01779175,-4.106356621,41.46875,44.64402585
0.2955515833,-16.01779175,-4.106356621,41.46875,44.64402585
0.3056115833,-16.12088013,-4.325287819,40.96160889,44.2317114
0.3156725833,-16.12088013,-4.325287819,40.96160889,44.2317114
0.3257335833,-15.84376526,-4.273282051,41.11773682,44.27136905
0.3357935833,-15.84376526,-4.273282051,41.11773682,44.27136905
0.3458545833,-16.09387207,-4.315487862,40.96606445,44.22504483
0.3559155833,-16.09387207,-4.315487862,40.96606445,44.22504483
0.3659765833,-16.25106812,-4.694569588,40.76324463,44.13364149
0.3760365833,-16.25106812,-4.694569588,40.76324463,44.13364149
0.3860975833,-16.41047668,-4.700360298,40.77813721,44.2069407
0.3961585833,-16.41047668,-4.700360298,40.77813721,44.2069407
0.4062195833,-16.5657196,-4.592405319,40.83026123,44.30150657
0.4162795833,-16.5657196,-4.592405319,40.83026123,44.30150657
0.4263405833,-16.68821716,-4.541330338,40.60565186,44.13546461
0.4364015833,-16.68821716,-4.541330338,40.60565186,44.13546461
0.4464624583,-16.77157593,-4.762450218,40.72491455,44.29994759
0.4565224583,-16.77157593,-4.762450218,40.72491455,44.29994759
0.4665834583,-16.95648193,-5.045711517,40.59442139,44.28192105
0.4766444583,-17.03132629,-5.501484871,40.30255127,44.09793703
0.4867044583,-17.03132629,-5.501484871,40.30255127,44.09793703
0.4967654583,-17.16049194,-5.954705238,40.33123779,44.23290337
0.5068264583,-17.16049194,-5.954705238,40.33123779,44.23290337
0.5168874583,-17.12033081,-6.19086647,40.34796143,44.26500363
0.5269474583,-17.12033081,-6.19086647,40.34796143,44.26500363
0.5370084583,-17.01782227,-6.512880325,40.44250488,44.35786386
0.5470694583,-17.01782227,-6.512880325,40.44250488,44.35786386
0.5571304583,-16.99423218,-7.051460266,40.19366455,44.20472474
0.5671904583,-16.99423218,-7.051460266,40.19366455,44.20472474
0.5772514583,-16.84300232,-7.402275085,40.2869873,44.28907032
0.5873124583,-16.84300232,-7.402275085,40.2869873,44.28907032
0.5973724583,-16.57527161,-7.68380928,40.33740234,44.28189903
0.6074334583,-16.57527161,-7.68380928,40.33740234,44.28189903
0.6174944583,-16.23078918,-7.823877335,40.33843994,44.17964815
0.6275554583,-16.23078918,-7.823877335,40.33843994,44.17964815
0.6376154583,-16.55253601,-7.23878479,40.51800537,44.36321914
0.6476764583,-16.55253601,-7.23878479,40.51800537,44.36321914
0.6577374583,-16.79771423,-6.720424652,40.7121582,44.55117436
0.6677984583,-16.79771423,-6.720424652,40.7121582,44.55117436
0.6778584583,-16.93054199,-6.162648201,40.55828857,44.38013359
0.6879194583,-16.93054199,-6.162648201,40.55828857,44.38013359
0.6979804583,-16.8677063,-6.139807701,40.49481201,44.29499469
0.7080414583,-16.87173462,-6.218816757,40.5020752,44.31418741
0.7181014583,-16.87173462,-6.218816757,40.5020752,44.31418741
0.7281624583,-16.76757812,-6.627685547,40.42340088,44.26205181
0.7382234583,-16.76757812,-6.627685547,40.42340088,44.26205181
0.7482834583,-16.83006287,-7.226278305,40.23596191,44.2086275
0.7583444583,-16.83006287,-7.226278305,40.23596191,44.2086275
0.7684054583,-16.95010376,-8.042924881,40.33081055,44.48110765
0.7784664583,-16.95010376,-8.042924881,40.33081055,44.48110765
0.7885264583,-16.92306519,-8.816503525,39.94696045,44.27053782
0.7985874583,-16.92306519,-8.816503525,39.94696045,44.27053782
0.8086484583,-17.33363342,-9.709245682,39.63549805,44.33618167
0.8187094583,-17.33363342,-9.709245682,39.63549805,44.33618167
0.8287694583,-17.50157166,-10.87217331,39.28613281,44.36112481
0.8388304583,-17.50157166,-10.87217331,39.28613281,44.36112481
0.8488914583,-17.61430359,-12.2522068,38.98980713,44.50376751
0.8589514583,-17.61430359,-12.2522068,38.98980713,44.50376751
0.8690124583,-17.88566589,-13.7018013,38.50048828,44.60856421
0.8790734583,-17.88566589,-13.7018013,38.50048828,44.60856421
0.8891344583,-17.85873413,-15.02934456,37.87689209,44.49128608
0.8991944583,-17.85873413,-15.02934456,37.87689209,44.49128608
0.9092554583,-17.73103333,-16.86269569,37.18933105,44.5172595
0.9193164583,-17.9450531,-18.7488327,36.16534424,44.5137707
0.9293774583,-17.9450531,-18.7488327,36.16534424,44.5137707
0.9394374583,-17.78010559,-21.0044384,34.94586182,44.4806907
0.9494984583,-17.78010559,-21.0044384,34.94586182,44.4806907
0.9595594583,-17.65765381,-23.52936172,33.49987793,44.5832415
0.9696204583,-17.65765381,-23.52936172,33.49987793,44.5832415
0.9796804583,-17.6547699,-25.75958633,31.92138672,44.65671415
0.9897414583,-17.6547699,-25.75958633,31.92138672,44.65671415
0.9998024583,-17.48156738,-28.16248322,29.93518066,44.66369555
1.009862458,-17.48156738,-28.16248322,29.93518066,44.66369555
1.019923458,-17.37702942,-30.53148651,27.88848877,44.85421525
1.029984458,-17.37702942,-30.53148651,27.88848877,44.85421525
1.040045458,-17.56617737,-32.68558884,25.29766846,44.90980221
1.050105458,-17.56617737,-32.68558884,25.29766846,44.90980221
